time,low,high,open,close,volume
2020-01-01 11:00:00,7182.32,7184.9,7182.33,7184.9,1.46346035
2020-01-01 11:05:00,7183.55,7184.87,7183.55,7184.87,0.69313205
2020-01-01 11:10:00,7186.48,7186.49,7186.48,7186.48,1.84077683
2020-01-01 11:15:00,7184.87,7186.71,7186.49,7185.11,1.79466111
2020-01-01 11:20:00,7185.11,7203.0,7185.11,7203.0,4.45996565
2020-01-01 11:25:00,7202.97,7215.0,7208.66,7206.11,22.69403821
2020-01-01 11:30:00,7203.8,7211.6,7206.1,7203.8,2.21302878
2020-01-01 11:35:00,7199.54,7203.8,7203.79,7199.7,10.6271527
2020-01-01 11:40:00,7198.99,7207.63,7199.7,7207.63,7.60014165
2020-01-01 11:45:00,7184.4,7206.66,7206.66,7188.92,41.07851515
2020-01-01 11:50:00,7168.45,7188.93,7188.93,7174.79,23.68384949
2020-01-01 11:55:00,7174.26,7177.56,7174.78,7174.26,1.97648541
2020-01-01 12:00:00,7174.27,7187.57,7174.27,7183.47,2.55414135
2020-01-01 12:05:00,7185.6,7194.57,7185.61,7194.57,8.54607639
2020-01-01 12:10:00,7187.43,7195.0,7194.57,7187.44,6.00050759
2020-01-01 12:15:00,7185.87,7194.99,7187.44,7193.87,0.30540626
2020-01-01 12:20:00,7193.87,7195.0,7193.87,7195.0,0.44547718
2020-01-01 12:25:00,7189.37,7199.07,7195.0,7189.38,4.25512359
2020-01-01 12:30:00,7184.86,7190.2,7189.38,7190.2,3.41309778
2020-01-01 12:35:00,7186.11,7199.0,7191.27,7198.99,19.26208559
2020-01-01 12:40:00,7198.37,7199.25,7199.0,7198.49,3.87844554
2020-01-01 12:45:00,7198.0,7199.3,7198.5,7199.3,5.55038185
2020-01-01 12:50:00,7198.36,7205.0,7199.3,7202.42,6.71130128
2020-01-01 12:55:00,7202.42,7206.82,7202.42,7206.82,2.90187395
2020-01-01 13:00:00,7199.35,7207.82,7206.82,7199.65,16.49845004
2020-01-01 13:05:00,7198.0,7202.63,7199.65,7198.0,5.11971143
2020-01-01 13:10:00,7198.0,7198.79,7198.01,7198.79,1.98012087
2020-01-01 13:15:00,7197.93,7198.79,7198.78,7197.94,2.81679402
2020-01-01 13:20:00,7197.93,7198.86,7197.94,7198.86,3.55329683
2020-01-01 13:25:00,7198.85,7198.86,7198.86,7198.85,1.23308868
2020-01-01 13:30:00,7198.85,7202.81,7198.86,7202.78,5.96831176
2020-01-01 13:35:00,7202.77,7210.84,7202.78,7210.39,7.5207484
2020-01-01 13:40:00,7208.17,7210.39,7210.38,7208.18,3.78967212
2020-01-01 13:45:00,7204.02,7208.18,7208.17,7204.64,3.48911004
2020-01-01 13:50:00,7204.63,7204.64,7204.64,7204.64,3.13721298
2020-01-01 13:55:00,7200.0,7204.64,7204.64,7200.4,4.90532652
2020-01-01 14:00:00,7198.73,7200.4,7200.01,7198.74,2.78764386
2020-01-01 14:05:00,7188.91,7198.74,7198.74,7193.49,1.80341517
2020-01-01 14:10:00,7190.0,7194.4,7193.48,7194.4,8.35851769
2020-01-01 14:15:00,7194.39,7199.86,7194.39,7199.86,4.27133759
2020-01-01 14:20:00,7199.85,7212.35,7199.86,7207.49,16.25374435
2020-01-01 14:25:00,7206.48,7209.11,7207.49,7206.48,12.52572763
2020-01-01 14:30:00,7206.4,7212.5,7206.49,7212.5,3.60559239
2020-01-01 14:35:00,7200.19,7215.0,7212.49,7203.59,4.85084969
2020-01-01 14:40:00,7200.32,7209.58,7203.59,7204.49,5.5352974
2020-01-01 14:45:00,7199.15,7205.42,7205.42,7201.5,6.07191158
2020-01-01 14:50:00,7196.47,7204.9,7201.51,7201.76,5.82153383
2020-01-01 14:55:00,7195.73,7201.06,7201.05,7199.03,6.20200673
2020-01-01 15:00:00,7197.88,7199.03,7199.03,7198.0,14.52283845
2020-01-01 15:05:00,7197.99,7205.0,7198.0,7204.99,6.30260724
2020-01-01 15:10:00,7198.04,7205.0,7205.0,7201.77,9.48797366
2020-01-01 15:15:00,7201.6,7204.06,7201.77,7201.75,4.42249288
2020-01-01 15:20:00,7196.43,7205.0,7201.74,7204.96,6.62607075
2020-01-01 15:25:00,7204.02,7205.0,7204.96,7205.0,12.54128119
2020-01-01 15:30:00,7204.02,7205.0,7205.0,7204.99,10.08002668
2020-01-01 15:35:00,7204.99,7238.14,7204.99,7231.77,68.93231875
2020-01-01 15:40:00,7214.43,7233.34,7231.76,7216.18,13.35319857
2020-01-01 15:45:00,7210.0,7219.47,7217.24,7210.01,6.08459669
2020-01-01 15:50:00,7199.53,7210.01,7210.0,7208.87,11.53157539
2020-01-01 15:55:00,7207.9,7215.37,7208.99,7214.31,34.23950637
2020-01-01 16:00:00,7212.86,7218.53,7213.34,7213.36,6.76546424
2020-01-01 16:05:00,7205.47,7213.37,7213.37,7206.55,15.60574145
2020-01-01 16:10:00,7206.56,7213.51,7207.92,7209.91,8.13270945
2020-01-01 16:15:00,7200.0,7212.3,7211.22,7201.45,8.33607622
2020-01-01 16:20:00,7195.02,7203.69,7201.61,7201.85,15.01898609
2020-01-01 16:25:00,7198.51,7203.0,7201.85,7202.23,4.97760809
2020-01-01 16:30:00,7197.87,7202.82,7200.57,7202.8,4.49003474
2020-01-01 16:35:00,7201.94,7210.71,7202.8,7208.81,19.01980859
2020-01-01 16:40:00,7201.96,7212.03,7208.81,7209.81,43.12919545
2020-01-01 16:45:00,7201.0,7209.81,7209.81,7204.3,18.56412557
2020-01-01 16:50:00,7201.0,7218.04,7204.29,7218.04,5.71779738
2020-01-01 16:55:00,7217.28,7225.0,7217.28,7223.86,12.29276225
2020-01-01 17:00:00,7210.7,7229.1,7224.99,7210.71,16.00955832
2020-01-01 17:05:00,7204.96,7217.41,7210.71,7217.3,10.41252378
2020-01-01 17:10:00,7217.3,7227.58,7217.3,7221.16,8.53621018
2020-01-01 17:15:00,7221.18,7225.12,7222.21,7222.01,7.62074062
2020-01-01 17:20:00,7222.0,7231.27,7222.01,7225.03,14.29396209
2020-01-01 17:25:00,7225.15,7231.24,7228.0,7231.21,10.19914105
2020-01-01 17:30:00,7222.0,7231.21,7231.21,7222.01,16.27095424
2020-01-01 17:35:00,7216.43,7222.01,7222.01,7217.03,10.45264803
2020-01-01 17:40:00,7215.0,7219.8,7217.04,7219.01,5.18459929
2020-01-01 17:45:00,7219.0,7226.98,7219.01,7223.45,10.34485429
2020-01-01 17:50:00,7220.02,7223.52,7223.45,7220.63,7.56250494
2020-01-01 17:55:00,7218.0,7220.62,7220.62,7218.01,7.64190528
2020-01-01 18:00:00,7215.0,7218.8,7218.0,7215.51,76.43055113
2020-01-01 18:05:00,7215.51,7224.84,7215.51,7224.8,5.55315248
2020-01-01 18:10:00,7221.52,7229.37,7224.81,7225.76,15.70965199
2020-01-01 18:15:00,7224.37,7228.97,7225.76,7225.51,22.50450311
2020-01-01 18:20:00,7220.87,7225.51,7225.5,7224.45,13.39965662
2020-01-01 18:25:00,7219.01,7224.45,7224.45,7219.34,5.70272453
2020-01-01 18:30:00,7205.69,7219.35,7219.35,7208.94,10.86438017
2020-01-01 18:35:00,7206.73,7211.67,7208.94,7210.4,13.20084264
2020-01-01 18:40:00,7210.39,7213.68,7210.4,7213.38,14.94969522
2020-01-01 18:45:00,7209.4,7213.38,7213.38,7209.93,12.81658915
2020-01-01 18:50:00,7209.92,7213.19,7209.93,7213.07,17.44611991
2020-01-01 18:55:00,7212.51,7219.53,7213.07,7218.3,13.73809708
2020-01-01 19:00:00,7211.44,7218.31,7218.3,7213.51,22.04408083
2020-01-01 19:05:00,7209.0,7213.53,7213.51,7209.01,14.20410575
2020-01-01 19:10:00,7201.0,7210.53,7209.0,7210.4,38.46743591
2020-01-01 19:15:00,7208.49,7214.03,7211.49,7210.97,18.29336538
2020-01-01 19:20:00,7203.1,7211.31,7210.29,7203.1,4.60447665
2020-01-01 19:25:00,7199.61,7208.01,7203.11,7203.18,19.25812779
2020-01-01 19:30:00,7203.18,7211.76,7203.18,7211.76,15.71743621
2020-01-01 19:35:00,7209.82,7215.85,7211.76,7209.82,5.11184342
2020-01-01 19:40:00,7209.82,7214.79,7209.83,7209.83,8.38724616
2020-01-01 19:45:00,7204.88,7211.53,7209.82,7209.58,6.9966448
2020-01-01 19:50:00,7209.0,7211.98,7209.58,7209.74,5.41472288
2020-01-01 19:55:00,7203.7,7209.75,7209.74,7207.07,8.68209747
2020-01-01 20:00:00,7207.06,7214.7,7207.06,7211.46,13.1513127
2020-01-01 20:05:00,7207.62,7214.7,7211.0,7210.96,10.29944402
2020-01-01 20:10:00,7207.63,7212.74,7210.95,7210.91,5.93540874
2020-01-01 20:15:00,7200.0,7210.9,7210.9,7201.94,8.38861795
2020-01-01 20:20:00,7201.94,7208.34,7203.96,7208.33,6.95811094
2020-01-01 20:25:00,7207.1,7219.64,7208.32,7217.17,11.16897458
2020-01-01 20:30:00,7213.74,7221.92,7218.33,7214.9,6.96899649
2020-01-01 20:35:00,7213.5,7219.42,7213.51,7217.67,2.79792799
2020-01-01 20:40:00,7209.6,7217.67,7217.67,7213.75,6.3599186
2020-01-01 20:45:00,7207.32,7213.01,7213.01,7210.48,4.31080166
2020-01-01 20:50:00,7210.47,7217.45,7210.47,7214.1,10.02120711
2020-01-01 20:55:00,7211.12,7216.77,7213.18,7215.85,4.49650648
2020-01-01 21:00:00,7209.14,7215.85,7215.85,7211.08,13.10586718
2020-01-01 21:05:00,7211.08,7222.6,7211.08,7220.0,26.01776849
2020-01-01 21:10:00,7208.39,7220.88,7220.0,7211.16,16.6164826
2020-01-01 21:15:00,7208.0,7212.54,7211.16,7209.21,8.91089354
2020-01-01 21:20:00,7208.22,7216.5,7208.22,7215.2,12.60337
2020-01-01 21:25:00,7208.0,7216.71,7215.19,7208.01,7.85403154
2020-01-01 21:30:00,7208.01,7211.49,7208.01,7210.42,11.08447557
2020-01-01 21:35:00,7205.33,7210.01,7210.01,7205.56,11.76770549
2020-01-01 21:40:00,7204.53,7216.1,7205.56,7211.75,10.99692748
2020-01-01 21:45:00,7210.73,7217.0,7210.73,7217.0,5.16123138
2020-01-01 21:50:00,7212.0,7217.0,7216.99,7214.07,10.76056788
2020-01-01 21:55:00,7210.73,7216.34,7214.32,7216.34,5.3128224
2020-01-01 22:00:00,7204.02,7217.0,7216.2,7204.02,9.90627827
2020-01-01 22:05:00,7191.2,7205.0,7204.03,7193.68,20.10447062
2020-01-01 22:10:00,7187.77,7203.6,7193.52,7203.07,16.68698248
2020-01-01 22:15:00,7203.07,7204.02,7203.07,7203.08,5.20322587
2020-01-01 22:20:00,7191.42,7203.39,7203.07,7197.0,21.64382147
2020-01-01 22:25:00,7193.62,7198.68,7197.0,7195.39,5.97846236
2020-01-01 22:30:00,7183.73,7195.36,7195.36,7186.04,8.28129315
2020-01-01 22:35:00,7180.76,7189.08,7186.04,7183.49,12.1876749
2020-01-01 22:40:00,7170.0,7183.62,7183.62,7170.01,21.09659429
2020-01-01 22:45:00,7163.91,7170.01,7170.0,7165.0,19.76987662
2020-01-01 22:50:00,7164.99,7183.33,7165.0,7183.33,24.95570558
2020-01-01 22:55:00,7165.65,7184.85,7179.95,7177.01,32.62666617
2020-01-01 23:00:00,7167.01,7177.01,7177.01,7171.0,7.03934281
2020-01-01 23:05:00,7165.93,7177.58,7170.99,7165.94,13.51831623
2020-01-01 23:10:00,7150.0,7165.94,7165.93,7159.39,32.84878434
2020-01-01 23:15:00,7159.0,7163.36,7159.39,7161.15,9.33118029
2020-01-01 23:20:00,7159.0,7161.14,7161.14,7159.97,9.88038536
2020-01-01 23:25:00,7159.97,7176.08,7159.98,7175.0,9.48036087
2020-01-01 23:30:00,7162.59,7175.0,7175.0,7165.56,19.85642162
2020-01-01 23:35:00,7165.84,7173.89,7165.84,7172.08,11.24878734
2020-01-01 23:40:00,7168.4,7173.19,7171.37,7168.4,5.67531424
2020-01-01 23:45:00,7167.06,7173.91,7167.06,7173.45,10.02281286
2020-01-01 23:50:00,7173.44,7177.58,7173.45,7177.57,7.11140552
2020-01-01 23:55:00,7173.45,7177.58,7177.58,7174.33,13.03546868
2020-01-02 00:00:00,7165.02,7174.33,7174.33,7166.39,6.27832277
2020-01-02 00:05:00,7160.0,7172.54,7166.04,7168.56,11.53167255
2020-01-02 00:10:00,7168.84,7172.01,7169.18,7172.01,7.46578453
2020-01-02 00:15:00,7170.95,7172.01,7172.01,7170.99,6.11743756
2020-01-02 00:20:00,7170.98,7173.02,7170.99,7173.02,6.68604702
2020-01-02 00:25:00,7170.99,7174.94,7174.94,7172.86,10.78464254
2020-01-02 00:30:00,7172.19,7172.85,7172.85,7172.52,7.19926715
2020-01-02 00:35:00,7172.52,7172.53,7172.53,7172.53,7.50299101
2020-01-02 00:40:00,7172.52,7181.01,7172.53,7180.75,5.11895525
2020-01-02 00:45:00,7179.77,7186.18,7180.84,7184.3,9.23054969
2020-01-02 00:50:00,7180.65,7184.3,7184.29,7181.09,8.03016611
2020-01-02 00:55:00,7181.08,7181.99,7181.09,7181.99,6.09499334
2020-01-02 01:00:00,7180.77,7182.0,7181.99,7182.0,4.91928531
2020-01-02 01:05:00,7177.58,7182.0,7182.0,7177.58,3.85334257
2020-01-02 01:10:00,7172.82,7176.31,7176.31,7172.85,13.86485037
2020-01-02 01:15:00,7167.38,7172.86,7172.85,7167.38,19.86766265
2020-01-02 01:20:00,7167.37,7169.95,7167.37,7169.72,4.89090748
2020-01-02 01:25:00,7157.15,7169.72,7169.71,7164.8,59.11979768
2020-01-02 01:30:00,7159.63,7168.48,7164.79,7164.73,13.86503246
2020-01-02 01:35:00,7162.54,7165.8,7164.73,7165.19,9.86198642
2020-01-02 01:40:00,7160.99,7165.2,7165.19,7162.71,20.2198015
2020-01-02 01:45:00,7158.44,7164.52,7162.71,7161.36,16.72186045
2020-01-02 01:50:00,7160.93,7165.0,7161.36,7165.0,9.77588274
2020-01-02 01:55:00,7164.99,7166.92,7164.99,7165.75,12.85893343
2020-01-02 02:00:00,7135.0,7165.74,7165.74,7142.43,95.79786862
2020-01-02 02:05:00,7128.83,7145.88,7142.43,7128.83,87.11537654
2020-01-02 02:10:00,7128.83,7137.91,7130.54,7135.17,48.81340061
2020-01-02 02:15:00,7132.58,7136.25,7135.17,7133.53,27.80524801
2020-01-02 02:20:00,7126.49,7134.41,7133.54,7129.92,15.59064837
2020-01-02 02:25:00,7129.91,7136.86,7129.91,7136.81,12.7428135
2020-01-02 02:30:00,7125.0,7136.8,7136.8,7130.92,15.29235276
2020-01-02 02:35:00,7130.91,7130.92,7130.92,7130.92,7.65869164
2020-01-02 02:40:00,7130.91,7141.33,7130.91,7141.11,13.37448182
2020-01-02 02:45:00,7141.1,7141.11,7141.1,7141.1,5.17705364
2020-01-02 02:50:00,7141.1,7141.11,7141.11,7141.11,4.69442777
2020-01-02 02:55:00,7141.1,7141.33,7141.11,7141.11,10.68223166
2020-01-02 03:00:00,7130.0,7141.11,7141.11,7132.62,57.85410208
2020-01-02 03:05:00,7132.62,7134.87,7132.62,7133.17,12.73609457
2020-01-02 03:10:00,7130.9,7133.18,7133.18,7130.9,5.89149905
2020-01-02 03:15:00,7120.21,7134.44,7130.9,7134.42,33.09189562
2020-01-02 03:20:00,7128.69,7137.0,7134.15,7137.0,13.08480911
2020-01-02 03:25:00,7127.26,7137.0,7136.99,7127.26,23.2053624
2020-01-02 03:30:00,7122.96,7130.71,7127.26,7129.95,11.81538197
2020-01-02 03:35:00,7128.32,7129.96,7129.96,7128.32,7.6980272
2020-01-02 03:40:00,7117.0,7128.33,7128.33,7117.0,24.26406004
2020-01-02 03:45:00,7105.0,7121.87,7117.0,7108.3,75.08815665
2020-01-02 03:50:00,7103.0,7108.3,7108.29,7106.93,34.35777912
2020-01-02 03:55:00,7096.61,7106.93,7106.93,7098.88,81.81279723
2020-01-02 04:00:00,7089.0,7119.6,7098.87,7119.28,73.17096155
2020-01-02 04:05:00,7111.41,7120.76,7119.28,7118.98,24.20922552
2020-01-02 04:10:00,7117.02,7128.05,7118.99,7119.63,23.08876839
2020-01-02 04:15:00,7119.62,7129.77,7119.62,7124.46,8.80352369
2020-01-02 04:20:00,7122.53,7129.59,7124.44,7123.37,15.62250945
2020-01-02 04:25:00,7116.54,7129.0,7123.37,7117.43,14.94922267
2020-01-02 04:30:00,7103.44,7114.76,7114.75,7114.23,20.1099716
2020-01-02 04:35:00,7106.3,7114.0,7113.99,7112.74,10.40299254
2020-01-02 04:40:00,7113.89,7126.85,7113.89,7114.99,39.85552759
2020-01-02 04:45:00,7105.03,7116.22,7116.22,7109.0,12.23731812
2020-01-02 04:50:00,7108.99,7113.89,7109.0,7113.89,9.99431607
2020-01-02 04:55:00,7110.98,7120.98,7114.64,7110.98,5.80701276
2020-01-02 05:00:00,7101.48,7112.21,7112.11,7101.94,10.1870713
2020-01-02 05:05:00,7101.95,7106.51,7101.95,7105.0,3.64921522
2020-01-02 05:10:00,7104.99,7116.01,7104.99,7113.94,4.47081616
2020-01-02 05:15:00,7112.83,7123.71,7113.84,7123.24,7.37557165
2020-01-02 05:20:00,7114.89,7123.24,7123.24,7114.9,23.09825432
2020-01-02 05:25:00,7106.43,7114.9,7114.9,7111.65,5.58463994
2020-01-02 05:30:00,7111.64,7120.6,7111.65,7120.49,10.82491981
2020-01-02 05:35:00,7118.12,7120.55,7120.48,7119.45,3.97192048
2020-01-02 05:40:00,7111.86,7119.45,7119.44,7111.86,4.08554205
2020-01-02 05:45:00,7104.5,7113.02,7111.86,7107.04,22.76826397
2020-01-02 05:50:00,7102.83,7108.18,7108.18,7103.33,6.63339914
